"","X","startTime","duration","app","title","url","endTime","date","category"
"20524",20524,2022-12-28 19:06:00,4.646,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 19:06:00,2022-12-28,"studies"
"20525",20525,2022-12-28 19:05:00,64.384,"Google Chrome","",NA,2022-12-28 19:06:00,2022-12-28,"studies"
"20526",20526,2022-12-28 19:05:00,24.496,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 19:05:00,2022-12-28,"studies"
"20527",20527,2022-12-28 19:05:00,6.837,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 19:05:00,2022-12-28,"studies"
"20528",20528,2022-12-28 19:04:00,2.955,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/Movies.java - Eclipse IDE",NA,2022-12-28 19:05:00,2022-12-28,"studies"
"20529",20529,2022-12-28 19:04:00,42.401,"Discord","@Zuza - Discord",NA,2022-12-28 19:04:00,2022-12-28,"other"
"20530",20530,2022-12-28 19:02:00,115.053,"Google Chrome","",NA,2022-12-28 19:04:00,2022-12-28,"studies"
"20531",20531,2022-12-28 19:02:00,0,"Google Chrome","",NA,2022-12-28 19:02:00,2022-12-28,"studies"
"20532",20532,2022-12-28 19:02:00,0,"Google Chrome","",NA,2022-12-28 19:02:00,2022-12-28,"studies"
"20533",20533,2022-12-28 19:02:00,0,"Eclipse","New Java Class",NA,2022-12-28 19:02:00,2022-12-28,"studies"
"20534",20534,2022-12-28 19:02:00,13.574,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/Movies.java - Eclipse IDE",NA,2022-12-28 19:02:00,2022-12-28,"studies"
"20535",20535,2022-12-28 19:02:00,0,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/Movies.java - Eclipse IDE",NA,2022-12-28 19:02:00,2022-12-28,"studies"
"20536",20536,2022-12-28 19:02:00,0,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/Movies.java - Eclipse IDE",NA,2022-12-28 19:02:00,2022-12-28,"studies"
"20537",20537,2022-12-28 19:02:00,5.269,"Eclipse","New Java Class",NA,2022-12-28 19:02:00,2022-12-28,"studies"
"20538",20538,2022-12-28 19:01:00,11.296,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 19:02:00,2022-12-28,"studies"
"20539",20539,2022-12-28 19:01:00,23.773,"Discord","@Zuza - Discord",NA,2022-12-28 19:01:00,2022-12-28,"other"
"20540",20540,2022-12-28 19:00:00,26.563,"Messenger","Messenger",NA,2022-12-28 19:01:00,2022-12-28,"free time"
"20541",20541,2022-12-28 19:00:00,30.989,"Google Chrome","",NA,2022-12-28 19:00:00,2022-12-28,"studies"
"20542",20542,2022-12-28 19:00:00,11.787,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 19:00:00,2022-12-28,"studies"
"20543",20543,2022-12-28 19:00:00,3.259,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 19:00:00,2022-12-28,"studies"
"20544",20544,2022-12-28 18:59:00,39.572,"Google Chrome","",NA,2022-12-28 19:00:00,2022-12-28,"studies"
"20545",20545,2022-12-28 18:59:00,2.935,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:59:00,2022-12-28,"studies"
"20546",20546,2022-12-28 18:57:00,105.547,"Google Chrome","",NA,2022-12-28 18:59:00,2022-12-28,"studies"
"20547",20547,2022-12-28 18:57:00,8.709,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:57:00,2022-12-28,"studies"
"20548",20548,2022-12-28 18:56:00,57.511,"Google Chrome","",NA,2022-12-28 18:57:00,2022-12-28,"studies"
"20549",20549,2022-12-28 18:56:00,0,"Google Chrome","",NA,2022-12-28 18:56:00,2022-12-28,"studies"
"20550",20550,2022-12-28 18:56:00,0,"Google Chrome","",NA,2022-12-28 18:56:00,2022-12-28,"studies"
"20551",20551,2022-12-28 18:56:00,4.011,"Discord","@Zuza - Discord",NA,2022-12-28 18:56:00,2022-12-28,"other"
"20552",20552,2022-12-28 18:55:00,86.293,"Google Chrome","",NA,2022-12-28 18:56:00,2022-12-28,"studies"
"20553",20553,2022-12-28 18:54:00,62.484,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:55:00,2022-12-28,"studies"
"20554",20554,2022-12-28 18:53:00,15.145,"Google Chrome","",NA,2022-12-28 18:54:00,2022-12-28,"studies"
"20555",20555,2022-12-28 18:53:00,33.896,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:53:00,2022-12-28,"studies"
"20556",20556,2022-12-28 18:52:00,33.409,"Google Chrome","",NA,2022-12-28 18:53:00,2022-12-28,"studies"
"20557",20557,2022-12-28 18:52:00,29.05,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:52:00,2022-12-28,"studies"
"20558",20558,2022-12-28 18:51:00,27.897,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:52:00,2022-12-28,"studies"
"20559",20559,2022-12-28 18:51:00,7.21,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:51:00,2022-12-28,"studies"
"20560",20560,2022-12-28 18:51:00,16.325,"Google Chrome","",NA,2022-12-28 18:51:00,2022-12-28,"studies"
"20561",20561,2022-12-28 18:51:00,0.137,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:51:00,2022-12-28,"studies"
"20562",20562,2022-12-28 18:51:00,17.667,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:51:00,2022-12-28,"studies"
"20563",20563,2022-12-28 18:51:00,2.658,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:51:00,2022-12-28,"studies"
"20564",20564,2022-12-28 18:50:00,33.539,"Google Chrome","",NA,2022-12-28 18:51:00,2022-12-28,"studies"
"20565",20565,2022-12-28 18:50:00,4.044,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:50:00,2022-12-28,"studies"
"20566",20566,2022-12-28 18:50:00,8.32,"Google Chrome","",NA,2022-12-28 18:50:00,2022-12-28,"studies"
"20567",20567,2022-12-28 18:50:00,0,"Google Chrome","",NA,2022-12-28 18:50:00,2022-12-28,"studies"
"20568",20568,2022-12-28 18:50:00,0,"Google Chrome","",NA,2022-12-28 18:50:00,2022-12-28,"studies"
"20569",20569,2022-12-28 18:49:00,21.631,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:50:00,2022-12-28,"studies"
"20570",20570,2022-12-28 18:49:00,9.133,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:49:00,2022-12-28,"studies"
"20571",20571,2022-12-28 18:49:00,5.859,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:49:00,2022-12-28,"studies"
"20572",20572,2022-12-28 18:49:00,3.949,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:49:00,2022-12-28,"studies"
"20573",20573,2022-12-28 18:49:00,18.643,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:49:00,2022-12-28,"studies"
"20574",20574,2022-12-28 18:48:00,22.137,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:49:00,2022-12-28,"studies"
"20575",20575,2022-12-28 18:48:00,6.122,"Google Chrome","",NA,2022-12-28 18:48:00,2022-12-28,"studies"
"20576",20576,2022-12-28 18:48:00,9.704,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:48:00,2022-12-28,"studies"
"20577",20577,2022-12-28 18:47:00,56.415,"Google Chrome","",NA,2022-12-28 18:48:00,2022-12-28,"studies"
"20578",20578,2022-12-28 18:47:00,19.14,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:47:00,2022-12-28,"studies"
"20579",20579,2022-12-28 18:47:00,4.127,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:47:00,2022-12-28,"studies"
"20580",20580,2022-12-28 18:44:00,178.958,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:47:00,2022-12-28,"studies"
"20581",20581,2022-12-28 18:43:00,52.431,"Google Chrome","",NA,2022-12-28 18:44:00,2022-12-28,"studies"
"20582",20582,2022-12-28 18:43:00,1.166,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:43:00,2022-12-28,"studies"
"20583",20583,2022-12-28 18:43:00,3.327,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:43:00,2022-12-28,"studies"
"20584",20584,2022-12-28 18:43:00,5.26,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:43:00,2022-12-28,"studies"
"20585",20585,2022-12-28 18:43:00,4.268,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:43:00,2022-12-28,"studies"
"20586",20586,2022-12-28 18:42:00,21.799,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:43:00,2022-12-28,"studies"
"20587",20587,2022-12-28 18:42:00,1.996,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:42:00,2022-12-28,"studies"
"20588",20588,2022-12-28 18:41:00,87.712,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:42:00,2022-12-28,"studies"
"20589",20589,2022-12-28 18:39:00,121.611,"Google Chrome","",NA,2022-12-28 18:41:00,2022-12-28,"studies"
"20590",20590,2022-12-28 18:39:00,15.935,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:39:00,2022-12-28,"studies"
"20591",20591,2022-12-28 18:38:00,12.984,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:39:00,2022-12-28,"studies"
"20592",20592,2022-12-28 18:38:00,13.913,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:38:00,2022-12-28,"studies"
"20593",20593,2022-12-28 18:38:00,5.745,"Google Chrome","",NA,2022-12-28 18:38:00,2022-12-28,"studies"
"20594",20594,2022-12-28 18:38:00,16.529,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:38:00,2022-12-28,"studies"
"20595",20595,2022-12-28 18:38:00,8.888,"Google Chrome","",NA,2022-12-28 18:38:00,2022-12-28,"studies"
"20596",20596,2022-12-28 18:38:00,0,"Google Chrome","",NA,2022-12-28 18:38:00,2022-12-28,"studies"
"20597",20597,2022-12-28 18:38:00,0,"Google Chrome","",NA,2022-12-28 18:38:00,2022-12-28,"studies"
"20598",20598,2022-12-28 18:37:00,8.312,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:38:00,2022-12-28,"studies"
"20599",20599,2022-12-28 18:37:00,16.104,"Google Chrome","",NA,2022-12-28 18:37:00,2022-12-28,"studies"
"20600",20600,2022-12-28 18:37:00,15.869,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:37:00,2022-12-28,"studies"
"20601",20601,2022-12-28 18:37:00,3.924,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:37:00,2022-12-28,"studies"
"20602",20602,2022-12-28 18:36:00,66.23,"Google Chrome","",NA,2022-12-28 18:37:00,2022-12-28,"studies"
"20603",20603,2022-12-28 18:35:00,29.916,"Discord","@Zuza - Discord",NA,2022-12-28 18:36:00,2022-12-28,"other"
"20604",20604,2022-12-28 18:35:00,6.287,"Google Chrome","",NA,2022-12-28 18:35:00,2022-12-28,"studies"
"20605",20605,2022-12-28 18:35:00,2.341,"Messenger","Messenger",NA,2022-12-28 18:35:00,2022-12-28,"free time"
"20606",20606,2022-12-28 18:33:00,136.15,"Google Chrome","",NA,2022-12-28 18:35:00,2022-12-28,"studies"
"20607",20607,2022-12-28 18:32:00,58.916,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:33:00,2022-12-28,"studies"
"20608",20608,2022-12-28 18:30:00,101.824,"Google Chrome","",NA,2022-12-28 18:32:00,2022-12-28,"studies"
"20609",20609,2022-12-28 18:30:00,0,"Google Chrome","",NA,2022-12-28 18:30:00,2022-12-28,"studies"
"20610",20610,2022-12-28 18:30:00,0,"Google Chrome","",NA,2022-12-28 18:30:00,2022-12-28,"studies"
"20611",20611,2022-12-28 18:29:00,53.343,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:30:00,2022-12-28,"studies"
"20612",20612,2022-12-28 18:29:00,18.188,"Google Chrome","",NA,2022-12-28 18:29:00,2022-12-28,"studies"
"20613",20613,2022-12-28 18:28:00,32.234,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:29:00,2022-12-28,"studies"
"20614",20614,2022-12-28 18:28:00,24.856,"Google Chrome","",NA,2022-12-28 18:28:00,2022-12-28,"studies"
"20615",20615,2022-12-28 18:28:00,3.994,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:28:00,2022-12-28,"studies"
"20616",20616,2022-12-28 18:27:00,81.059,"Google Chrome","",NA,2022-12-28 18:28:00,2022-12-28,"studies"
"20617",20617,2022-12-28 18:27:00,4.215,"Discord","@Zuza - Discord",NA,2022-12-28 18:27:00,2022-12-28,"other"
"20618",20618,2022-12-28 18:26:00,31.732,"Google Chrome","",NA,2022-12-28 18:27:00,2022-12-28,"studies"
"20619",20619,2022-12-28 18:26:00,0,"Google Chrome","",NA,2022-12-28 18:26:00,2022-12-28,"studies"
"20620",20620,2022-12-28 18:26:00,0,"Google Chrome","",NA,2022-12-28 18:26:00,2022-12-28,"studies"
"20621",20621,2022-12-28 18:26:00,29.081,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:26:00,2022-12-28,"studies"
"20622",20622,2022-12-28 18:25:00,3.633,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 18:26:00,2022-12-28,"studies"
"20623",20623,2022-12-28 18:25:00,35.054,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:26:00,2022-12-28,"studies"
"20624",20624,2022-12-28 18:24:00,55.281,"Google Chrome","",NA,2022-12-28 18:25:00,2022-12-28,"studies"
"20625",20625,2022-12-28 18:24:00,0,"Google Chrome","",NA,2022-12-28 18:24:00,2022-12-28,"studies"
"20626",20626,2022-12-28 18:24:00,0,"Google Chrome","",NA,2022-12-28 18:24:00,2022-12-28,"studies"
"20627",20627,2022-12-28 18:23:00,54.315,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:24:00,2022-12-28,"studies"
"20628",20628,2022-12-28 18:23:00,22.606,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:23:00,2022-12-28,"studies"
"20629",20629,2022-12-28 18:23:00,3.102,"Eclipse","eclipse-workspace - winda/src/pl/edu/pw/mini/zpoif/fifth/elevator/MiNIWinda.java - Eclipse IDE",NA,2022-12-28 18:23:00,2022-12-28,"studies"
"20630",20630,2022-12-28 18:23:00,5.364,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:23:00,2022-12-28,"studies"
"20631",20631,2022-12-28 18:22:00,42.123,"Google Chrome","",NA,2022-12-28 18:23:00,2022-12-28,"studies"
"20632",20632,2022-12-28 18:22:00,11.285,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:22:00,2022-12-28,"studies"
"20633",20633,2022-12-28 18:22:00,9.824,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:22:00,2022-12-28,"studies"
"20634",20634,2022-12-28 18:21:00,0.246,"Eclipse","",NA,2022-12-28 18:22:00,2022-12-28,"studies"
"20635",20635,2022-12-28 18:21:00,35.397,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:22:00,2022-12-28,"studies"
"20636",20636,2022-12-28 18:20:00,28.449,"Google Chrome","",NA,2022-12-28 18:21:00,2022-12-28,"studies"
"20637",20637,2022-12-28 18:20:00,5.837,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:20:00,2022-12-28,"studies"
"20638",20638,2022-12-28 18:20:00,2.149,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:20:00,2022-12-28,"studies"
"20639",20639,2022-12-28 18:20:00,12.995,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:20:00,2022-12-28,"studies"
"20640",20640,2022-12-28 18:20:00,13.82,"Google Chrome","",NA,2022-12-28 18:20:00,2022-12-28,"studies"
"20641",20641,2022-12-28 18:20:00,0.652,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:20:00,2022-12-28,"studies"
"20642",20642,2022-12-28 18:20:00,2.437,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:20:00,2022-12-28,"studies"
"20643",20643,2022-12-28 18:20:00,5.025,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:20:00,2022-12-28,"studies"
"20644",20644,2022-12-28 18:19:00,13.273,"Google Chrome","",NA,2022-12-28 18:20:00,2022-12-28,"studies"
"20645",20645,2022-12-28 18:19:00,2.969,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:19:00,2022-12-28,"studies"
"20646",20646,2022-12-28 18:19:00,7.766,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:19:00,2022-12-28,"studies"
"20647",20647,2022-12-28 18:19:00,12.386,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:19:00,2022-12-28,"studies"
"20648",20648,2022-12-28 18:19:00,6.419,"Google Chrome","",NA,2022-12-28 18:19:00,2022-12-28,"studies"
"20649",20649,2022-12-28 18:19:00,8.755,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:19:00,2022-12-28,"studies"
"20650",20650,2022-12-28 18:19:00,2.385,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:19:00,2022-12-28,"studies"
"20651",20651,2022-12-28 18:19:00,14.714,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:19:00,2022-12-28,"studies"
"20652",20652,2022-12-28 18:19:00,2.023,"Google Chrome","",NA,2022-12-28 18:19:00,2022-12-28,"studies"
"20653",20653,2022-12-28 18:18:00,10.859,"Discord","@Zuza - Discord",NA,2022-12-28 18:19:00,2022-12-28,"other"
"20654",20654,2022-12-28 18:18:00,23.696,"Google Chrome","",NA,2022-12-28 18:18:00,2022-12-28,"studies"
"20655",20655,2022-12-28 18:18:00,1.154,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:18:00,2022-12-28,"studies"
"20656",20656,2022-12-28 18:18:00,13.595,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:18:00,2022-12-28,"studies"
"20657",20657,2022-12-28 18:17:00,30.903,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:18:00,2022-12-28,"studies"
"20658",20658,2022-12-28 18:17:00,4.084,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20659",20659,2022-12-28 18:17:00,7.951,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20660",20660,2022-12-28 18:17:00,4.09,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20661",20661,2022-12-28 18:17:00,4.273,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20662",20662,2022-12-28 18:17:00,1.346,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20663",20663,2022-12-28 18:17:00,3.626,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20664",20664,2022-12-28 18:17:00,3.248,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/apiget.java - Eclipse IDE",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20665",20665,2022-12-28 18:17:00,2.862,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20666",20666,2022-12-28 18:17:00,5.617,"Google Chrome","",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20667",20667,2022-12-28 18:16:00,7.644,"Eclipse","eclipse-workspace - projektzjaviska1/pom.xml - Eclipse IDE",NA,2022-12-28 18:17:00,2022-12-28,"studies"
"20668",20668,2022-12-28 18:16:00,3.212,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:16:00,2022-12-28,"studies"
"20669",20669,2022-12-28 18:16:00,15.65,"Google Chrome","",NA,2022-12-28 18:16:00,2022-12-28,"studies"
"20670",20670,2022-12-28 18:16:00,0,"Google Chrome","",NA,2022-12-28 18:16:00,2022-12-28,"studies"
"20671",20671,2022-12-28 18:16:00,0,"Google Chrome","",NA,2022-12-28 18:16:00,2022-12-28,"studies"
"20672",20672,2022-12-28 18:16:00,23.482,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:16:00,2022-12-28,"studies"
"20673",20673,2022-12-28 18:16:00,1.204,"Eclipse","",NA,2022-12-28 18:16:00,2022-12-28,"studies"
"20674",20674,2022-12-28 18:15:00,18.44,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:16:00,2022-12-28,"studies"
"20675",20675,2022-12-28 18:15:00,5.105,"Google Chrome","",NA,2022-12-28 18:15:00,2022-12-28,"studies"
"20676",20676,2022-12-28 18:15:00,6.728,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:15:00,2022-12-28,"studies"
"20677",20677,2022-12-28 18:15:00,7.727,"Google Chrome","",NA,2022-12-28 18:15:00,2022-12-28,"studies"
"20678",20678,2022-12-28 18:15:00,27.656,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:15:00,2022-12-28,"studies"
"20679",20679,2022-12-28 18:14:00,11.727,"Google Chrome","",NA,2022-12-28 18:15:00,2022-12-28,"studies"
"20680",20680,2022-12-28 18:14:00,12.453,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:14:00,2022-12-28,"studies"
"20681",20681,2022-12-28 18:14:00,26.856,"Google Chrome","",NA,2022-12-28 18:14:00,2022-12-28,"studies"
"20682",20682,2022-12-28 18:13:00,34.491,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:14:00,2022-12-28,"studies"
"20683",20683,2022-12-28 18:13:00,4.968,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:13:00,2022-12-28,"studies"
"20684",20684,2022-12-28 18:12:00,58.925,"Google Chrome","",NA,2022-12-28 18:13:00,2022-12-28,"studies"
"20685",20685,2022-12-28 18:12:00,21.7,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:12:00,2022-12-28,"studies"
"20686",20686,2022-12-28 18:11:00,18.974,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:12:00,2022-12-28,"studies"
"20687",20687,2022-12-28 18:11:00,3.703,"Google Chrome","",NA,2022-12-28 18:11:00,2022-12-28,"studies"
"20688",20688,2022-12-28 18:11:00,10.397,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:11:00,2022-12-28,"studies"
"20689",20689,2022-12-28 18:11:00,8.954,"Eclipse","eclipse-workspace - Eclipse IDE",NA,2022-12-28 18:11:00,2022-12-28,"studies"
"20690",20690,2022-12-28 18:11:00,17.362,"Eclipse","eclipse-workspace - projektzjaviska1/src/main/java/projektjavamovies/projektzjaviska1/App.java - Eclipse IDE",NA,2022-12-28 18:11:00,2022-12-28,"studies"
"20691",20691,2022-12-28 18:11:00,0.03,"Eclipse","",NA,2022-12-28 18:11:00,2022-12-28,"studies"
