"","P_DZIEDZINA","P_ROKDYP","dosw","P_WOJ","WOJ_NAME","sredni_czas"
"982"," nauk społecznych",2017,"Tak",8,"lubuskie",2.5090625
"983"," nauk społecznych",2017,"Tak",10,"łódzkie",2.89461538461538
"984"," nauk społecznych",2017,"Tak",12,"małopolskie",3.01690355329949
"985"," nauk społecznych",2017,"Tak",14,"mazowieckie",2.90986013986014
"986"," nauk społecznych",2017,"Tak",16,"opolskie",3.735
"987"," nauk społecznych",2017,"Tak",18,"podkarpackie",3.35561797752809
"988"," nauk społecznych",2017,"Tak",20,"podlaskie",2.96797101449275
"989"," nauk społecznych",2017,"Tak",22,"pomorskie",2.68283870967742
"990"," nauk społecznych",2017,"Tak",24,"śląskie",2.6826455026455
"991"," nauk społecznych",2017,"Tak",26,"świętokrzyskie",2.81943396226415
"992"," nauk społecznych",2017,"Tak",28,"warmińsko-mazurskie",2.79862068965517
"993"," nauk społecznych",2017,"Tak",30,"wielkopolskie",3.05993939393939
"994"," nauk społecznych",2017,"Tak",32,"zachodniopomorskie",3.21794520547945
"995"," nauk społecznych",2018,"Nie",2,"dolnośląskie",8.89110344827586
"996"," nauk społecznych",2018,"Nie",4,"kujawsko-pomorskie",9.50729166666667
"997"," nauk społecznych",2018,"Nie",6,"lubelskie",11.0829245283019
"998"," nauk społecznych",2018,"Nie",8,"lubuskie",9.41884615384615
"999"," nauk społecznych",2018,"Nie",10,"łódzkie",9.39401960784314
"1000"," nauk społecznych",2018,"Nie",12,"małopolskie",9.00865979381443
"1001"," nauk społecznych",2018,"Nie",14,"mazowieckie",8.82612345679012
"1002"," nauk społecznych",2018,"Nie",16,"opolskie",8.00210526315789
"1003"," nauk społecznych",2018,"Nie",18,"podkarpackie",10.1532941176471
"1004"," nauk społecznych",2018,"Nie",20,"podlaskie",9.00986111111111
"1005"," nauk społecznych",2018,"Nie",22,"pomorskie",8.73822222222222
"1006"," nauk społecznych",2018,"Nie",24,"śląskie",8.66567901234568
"1007"," nauk społecznych",2018,"Nie",26,"świętokrzyskie",9.91083333333333
"1008"," nauk społecznych",2018,"Nie",28,"warmińsko-mazurskie",9.49
"1009"," nauk społecznych",2018,"Nie",30,"wielkopolskie",8.95225
"1010"," nauk społecznych",2018,"Nie",32,"zachodniopomorskie",8.189
"1011"," nauk społecznych",2018,"Tak",2,"dolnośląskie",2.96213333333333
"1012"," nauk społecznych",2018,"Tak",4,"kujawsko-pomorskie",2.64808080808081
"1013"," nauk społecznych",2018,"Tak",6,"lubelskie",3.32855769230769
"1014"," nauk społecznych",2018,"Tak",8,"lubuskie",4.551875
"1015"," nauk społecznych",2018,"Tak",10,"łódzkie",3.06266666666667
"1016"," nauk społecznych",2018,"Tak",12,"małopolskie",2.91545454545455
"1017"," nauk społecznych",2018,"Tak",14,"mazowieckie",2.56577565632458
"1018"," nauk społecznych",2018,"Tak",16,"opolskie",2.76552631578947
"1019"," nauk społecznych",2018,"Tak",18,"podkarpackie",2.75235294117647
"1020"," nauk społecznych",2018,"Tak",20,"podlaskie",2.46527777777778
"1021"," nauk społecznych",2018,"Tak",22,"pomorskie",2.69290780141844
"1022"," nauk społecznych",2018,"Tak",24,"śląskie",2.27289940828402
"1023"," nauk społecznych",2018,"Tak",26,"świętokrzyskie",2.15916666666667
"1024"," nauk społecznych",2018,"Tak",28,"warmińsko-mazurskie",2.74722222222222
"1025"," nauk społecznych",2018,"Tak",30,"wielkopolskie",3.07635802469136
"1026"," nauk społecznych",2018,"Tak",32,"zachodniopomorskie",2.52727272727273
"1027"," nauk społecznych",2019,"Nie",2,"dolnośląskie",7.21147058823529
"1028"," nauk społecznych",2019,"Nie",4,"kujawsko-pomorskie",7.4332967032967
"1029"," nauk społecznych",2019,"Nie",6,"lubelskie",9.2421359223301
"1030"," nauk społecznych",2019,"Nie",8,"lubuskie",8.75178571428571
"1031"," nauk społecznych",2019,"Nie",10,"łódzkie",7.811875
"1032"," nauk społecznych",2019,"Nie",12,"małopolskie",7.76559322033898
"1033"," nauk społecznych",2019,"Nie",14,"mazowieckie",7.53657534246575
"1034"," nauk społecznych",2019,"Nie",16,"opolskie",7.86030303030303
"1035"," nauk społecznych",2019,"Nie",18,"podkarpackie",8.65878378378378
"1036"," nauk społecznych",2019,"Nie",20,"podlaskie",8.0889552238806
"1037"," nauk społecznych",2019,"Nie",22,"pomorskie",7.20545454545455
"1038"," nauk społecznych",2019,"Nie",24,"śląskie",7.19621794871795
"1039"," nauk społecznych",2019,"Nie",26,"świętokrzyskie",7.86119047619048
"1040"," nauk społecznych",2019,"Nie",28,"warmińsko-mazurskie",8.96466666666667
"1041"," nauk społecznych",2019,"Nie",30,"wielkopolskie",7.40051094890511
"1042"," nauk społecznych",2019,"Nie",32,"zachodniopomorskie",7.4784375
"1043"," nauk społecznych",2019,"Tak",2,"dolnośląskie",2.79485714285714
"1044"," nauk społecznych",2019,"Tak",4,"kujawsko-pomorskie",2.43474226804124
"1045"," nauk społecznych",2019,"Tak",6,"lubelskie",2.95343137254902
"1046"," nauk społecznych",2019,"Tak",8,"lubuskie",2.67944444444444
"1047"," nauk społecznych",2019,"Tak",10,"łódzkie",2.6204854368932
"1048"," nauk społecznych",2019,"Tak",12,"małopolskie",2.4410752688172
"1049"," nauk społecznych",2019,"Tak",14,"mazowieckie",2.56525198938992
"1050"," nauk społecznych",2019,"Tak",16,"opolskie",2.39179487179487
"1051"," nauk społecznych",2019,"Tak",18,"podkarpackie",2.61277777777778
"1052"," nauk społecznych",2019,"Tak",20,"podlaskie",2.72985507246377
"1053"," nauk społecznych",2019,"Tak",22,"pomorskie",2.5886231884058
"1054"," nauk społecznych",2019,"Tak",24,"śląskie",1.95960227272727
"1055"," nauk społecznych",2019,"Tak",26,"świętokrzyskie",2.63106382978723
"1056"," nauk społecznych",2019,"Tak",28,"warmińsko-mazurskie",2.5821568627451
"1057"," nauk społecznych",2019,"Tak",30,"wielkopolskie",2.70787671232877
"1058"," nauk społecznych",2019,"Tak",32,"zachodniopomorskie",2.54585714285714
"1059"," nauk społecznych",2020,"Nie",2,"dolnośląskie",4.45049689440994
"1060"," nauk społecznych",2020,"Nie",4,"kujawsko-pomorskie",4.36879518072289
"1061"," nauk społecznych",2020,"Nie",6,"lubelskie",5.038
"1062"," nauk społecznych",2020,"Nie",8,"lubuskie",4.61958333333333
"1063"," nauk społecznych",2020,"Nie",10,"łódzkie",4.14173469387755
"1064"," nauk społecznych",2020,"Nie",12,"małopolskie",4.56924778761062
"1065"," nauk społecznych",2020,"Nie",14,"mazowieckie",4.02686046511628
"1066"," nauk społecznych",2020,"Nie",16,"opolskie",4.53078947368421
"1067"," nauk społecznych",2020,"Nie",18,"podkarpackie",4.88961538461538
"1068"," nauk społecznych",2020,"Nie",20,"podlaskie",4.25885245901639
"1069"," nauk społecznych",2020,"Nie",22,"pomorskie",4.73106870229008
"1070"," nauk społecznych",2020,"Nie",24,"śląskie",4.30539473684211
"1071"," nauk społecznych",2020,"Nie",26,"świętokrzyskie",4.35547619047619
"1072"," nauk społecznych",2020,"Nie",28,"warmińsko-mazurskie",4.61791666666667
"1073"," nauk społecznych",2020,"Nie",30,"wielkopolskie",4.53606451612903
"1074"," nauk społecznych",2020,"Nie",32,"zachodniopomorskie",4.60630769230769
"1075"," nauk społecznych",2020,"Tak",2,"dolnośląskie",1.64555555555556
"1076"," nauk społecznych",2020,"Tak",4,"kujawsko-pomorskie",1.67270833333333
"1077"," nauk społecznych",2020,"Tak",6,"lubelskie",1.88466666666667
"1078"," nauk społecznych",2020,"Tak",8,"lubuskie",1.37242424242424
"1079"," nauk społecznych",2020,"Tak",10,"łódzkie",1.19241071428571
"1080"," nauk społecznych",2020,"Tak",12,"małopolskie",1.50413502109705
"1081"," nauk społecznych",2020,"Tak",14,"mazowieckie",1.30649315068493
"1082"," nauk społecznych",2020,"Tak",16,"opolskie",1.56888888888889
"1083"," nauk społecznych",2020,"Tak",18,"podkarpackie",1.48481481481481
"1084"," nauk społecznych",2020,"Tak",20,"podlaskie",1.3415873015873
"1085"," nauk społecznych",2020,"Tak",22,"pomorskie",1.46550724637681
"1086"," nauk społecznych",2020,"Tak",24,"śląskie",1.54623595505618
"1087"," nauk społecznych",2020,"Tak",26,"świętokrzyskie",1.69
"1088"," nauk społecznych",2020,"Tak",28,"warmińsko-mazurskie",1.5362962962963
"1089"," nauk społecznych",2020,"Tak",30,"wielkopolskie",1.53916666666667
"1090"," nauk społecznych",2020,"Tak",32,"zachodniopomorskie",1.88694444444444
"1091"," nauk ścisłych i przyrodniczych",2014,"Nie",2,"dolnośląskie",13.3236
"1092"," nauk ścisłych i przyrodniczych",2014,"Nie",4,"kujawsko-pomorskie",11.9608333333333
"1093"," nauk ścisłych i przyrodniczych",2014,"Nie",6,"lubelskie",16.5668181818182
"1094"," nauk ścisłych i przyrodniczych",2014,"Nie",8,"lubuskie",6.975
"1095"," nauk ścisłych i przyrodniczych",2014,"Nie",10,"łódzkie",12.6221621621622
"1096"," nauk ścisłych i przyrodniczych",2014,"Nie",12,"małopolskie",15.1572727272727
"1097"," nauk ścisłych i przyrodniczych",2014,"Nie",14,"mazowieckie",15.6940909090909
"1098"," nauk ścisłych i przyrodniczych",2014,"Nie",16,"opolskie",13.0044444444444
"1099"," nauk ścisłych i przyrodniczych",2014,"Nie",18,"podkarpackie",11.4375
"1100"," nauk ścisłych i przyrodniczych",2014,"Nie",20,"podlaskie",14.822
"1101"," nauk ścisłych i przyrodniczych",2014,"Nie",22,"pomorskie",13.3820689655172
"1102"," nauk ścisłych i przyrodniczych",2014,"Nie",24,"śląskie",15.2473076923077
"1103"," nauk ścisłych i przyrodniczych",2014,"Nie",26,"świętokrzyskie",13.9555555555556
"1104"," nauk ścisłych i przyrodniczych",2014,"Nie",28,"warmińsko-mazurskie",13.98
"1105"," nauk ścisłych i przyrodniczych",2014,"Nie",30,"wielkopolskie",12.9551351351351
"1106"," nauk ścisłych i przyrodniczych",2014,"Nie",32,"zachodniopomorskie",13.384
"1107"," nauk ścisłych i przyrodniczych",2014,"Tak",2,"dolnośląskie",3.6115
"1108"," nauk ścisłych i przyrodniczych",2014,"Tak",4,"kujawsko-pomorskie",1.31133333333333
"1109"," nauk ścisłych i przyrodniczych",2014,"Tak",6,"lubelskie",1.91818181818182
"1110"," nauk ścisłych i przyrodniczych",2014,"Tak",8,"lubuskie",0.365
"1111"," nauk ścisłych i przyrodniczych",2014,"Tak",10,"łódzkie",1.20068965517241
"1112"," nauk ścisłych i przyrodniczych",2014,"Tak",12,"małopolskie",1.60526315789474
"1113"," nauk ścisłych i przyrodniczych",2014,"Tak",14,"mazowieckie",2.27558823529412
"1114"," nauk ścisłych i przyrodniczych",2014,"Tak",16,"opolskie",2.03142857142857
"1115"," nauk ścisłych i przyrodniczych",2014,"Tak",18,"podkarpackie",0.95
"1116"," nauk ścisłych i przyrodniczych",2014,"Tak",20,"podlaskie",2.3025
"1117"," nauk ścisłych i przyrodniczych",2014,"Tak",22,"pomorskie",1.90652173913043
"1118"," nauk ścisłych i przyrodniczych",2014,"Tak",24,"śląskie",0.832941176470588
"1119"," nauk ścisłych i przyrodniczych",2014,"Tak",26,"świętokrzyskie",1.698
"1120"," nauk ścisłych i przyrodniczych",2014,"Tak",28,"warmińsko-mazurskie",0
"1121"," nauk ścisłych i przyrodniczych",2014,"Tak",30,"wielkopolskie",1.77617647058824
"1122"," nauk ścisłych i przyrodniczych",2014,"Tak",32,"zachodniopomorskie",0
"1123"," nauk ścisłych i przyrodniczych",2015,"Nie",2,"dolnośląskie",15.6160714285714
"1124"," nauk ścisłych i przyrodniczych",2015,"Nie",4,"kujawsko-pomorskie",12.9631818181818
"1125"," nauk ścisłych i przyrodniczych",2015,"Nie",6,"lubelskie",13.9774074074074
"1126"," nauk ścisłych i przyrodniczych",2015,"Nie",8,"lubuskie",12.395
"1127"," nauk ścisłych i przyrodniczych",2015,"Nie",10,"łódzkie",14.5344736842105
"1128"," nauk ścisłych i przyrodniczych",2015,"Nie",12,"małopolskie",14.2824193548387
"1129"," nauk ścisłych i przyrodniczych",2015,"Nie",14,"mazowieckie",15.6720338983051
"1130"," nauk ścisłych i przyrodniczych",2015,"Nie",16,"opolskie",11.3181818181818
"1131"," nauk ścisłych i przyrodniczych",2015,"Nie",18,"podkarpackie",11.298125
"1132"," nauk ścisłych i przyrodniczych",2015,"Nie",20,"podlaskie",14.3144444444444
"1133"," nauk ścisłych i przyrodniczych",2015,"Nie",22,"pomorskie",13.5713888888889
"1134"," nauk ścisłych i przyrodniczych",2015,"Nie",24,"śląskie",14.3496428571429
"1135"," nauk ścisłych i przyrodniczych",2015,"Nie",26,"świętokrzyskie",14.5
"1136"," nauk ścisłych i przyrodniczych",2015,"Nie",28,"warmińsko-mazurskie",13.155
"1137"," nauk ścisłych i przyrodniczych",2015,"Nie",30,"wielkopolskie",13.2537142857143
"1138"," nauk ścisłych i przyrodniczych",2015,"Nie",32,"zachodniopomorskie",14.1933333333333
"1139"," nauk ścisłych i przyrodniczych",2015,"Tak",2,"dolnośląskie",7.55230769230769
"1140"," nauk ścisłych i przyrodniczych",2015,"Tak",4,"kujawsko-pomorskie",6.00095238095238
"1141"," nauk ścisłych i przyrodniczych",2015,"Tak",6,"lubelskie",5.6736
"1142"," nauk ścisłych i przyrodniczych",2015,"Tak",8,"lubuskie",4.135
"1143"," nauk ścisłych i przyrodniczych",2015,"Tak",10,"łódzkie",6.10351351351351
"1144"," nauk ścisłych i przyrodniczych",2015,"Tak",12,"małopolskie",5.80375
"1145"," nauk ścisłych i przyrodniczych",2015,"Tak",14,"mazowieckie",6.96365384615385
"1146"," nauk ścisłych i przyrodniczych",2015,"Tak",16,"opolskie",6.65090909090909
"1147"," nauk ścisłych i przyrodniczych",2015,"Tak",18,"podkarpackie",4.87066666666667
"1148"," nauk ścisłych i przyrodniczych",2015,"Tak",20,"podlaskie",5.52444444444444
"1149"," nauk ścisłych i przyrodniczych",2015,"Tak",22,"pomorskie",6.44771428571429
"1150"," nauk ścisłych i przyrodniczych",2015,"Tak",24,"śląskie",6.8937037037037
"1151"," nauk ścisłych i przyrodniczych",2015,"Tak",26,"świętokrzyskie",6.161
"1152"," nauk ścisłych i przyrodniczych",2015,"Tak",28,"warmińsko-mazurskie",11.7416666666667
"1153"," nauk ścisłych i przyrodniczych",2015,"Tak",30,"wielkopolskie",5.09702702702703
"1154"," nauk ścisłych i przyrodniczych",2015,"Tak",32,"zachodniopomorskie",8.24888888888889
"1155"," nauk ścisłych i przyrodniczych",2016,"Nie",2,"dolnośląskie",15.326
"1156"," nauk ścisłych i przyrodniczych",2016,"Nie",4,"kujawsko-pomorskie",14.3375
"1157"," nauk ścisłych i przyrodniczych",2016,"Nie",6,"lubelskie",14.0483333333333
"1158"," nauk ścisłych i przyrodniczych",2016,"Nie",8,"lubuskie",9.47
"1159"," nauk ścisłych i przyrodniczych",2016,"Nie",10,"łódzkie",12.81025
"1160"," nauk ścisłych i przyrodniczych",2016,"Nie",12,"małopolskie",13.9231666666667
"1161"," nauk ścisłych i przyrodniczych",2016,"Nie",14,"mazowieckie",14.816
"1162"," nauk ścisłych i przyrodniczych",2016,"Nie",16,"opolskie",12.5154545454545
"1163"," nauk ścisłych i przyrodniczych",2016,"Nie",18,"podkarpackie",13.2654545454545
"1164"," nauk ścisłych i przyrodniczych",2016,"Nie",20,"podlaskie",12.0414285714286
"1165"," nauk ścisłych i przyrodniczych",2016,"Nie",22,"pomorskie",12.5038888888889
"1166"," nauk ścisłych i przyrodniczych",2016,"Nie",24,"śląskie",12.9860714285714
"1167"," nauk ścisłych i przyrodniczych",2016,"Nie",26,"świętokrzyskie",12.9114285714286
"1168"," nauk ścisłych i przyrodniczych",2016,"Nie",28,"warmińsko-mazurskie",16.18
"1169"," nauk ścisłych i przyrodniczych",2016,"Nie",30,"wielkopolskie",12.30225
"1170"," nauk ścisłych i przyrodniczych",2016,"Nie",32,"zachodniopomorskie",7.60714285714286
"1171"," nauk ścisłych i przyrodniczych",2016,"Tak",2,"dolnośląskie",7.62344827586207
"1172"," nauk ścisłych i przyrodniczych",2016,"Tak",4,"kujawsko-pomorskie",4.94964285714286
"1173"," nauk ścisłych i przyrodniczych",2016,"Tak",6,"lubelskie",7.0065
"1174"," nauk ścisłych i przyrodniczych",2016,"Tak",8,"lubuskie",5.25
"1175"," nauk ścisłych i przyrodniczych",2016,"Tak",10,"łódzkie",5.26615384615385
"1176"," nauk ścisłych i przyrodniczych",2016,"Tak",12,"małopolskie",5.62732142857143
"1177"," nauk ścisłych i przyrodniczych",2016,"Tak",14,"mazowieckie",6.62978723404255
"1178"," nauk ścisłych i przyrodniczych",2016,"Tak",16,"opolskie",4.114
"1179"," nauk ścisłych i przyrodniczych",2016,"Tak",18,"podkarpackie",3.24454545454545
"1180"," nauk ścisłych i przyrodniczych",2016,"Tak",20,"podlaskie",4.88142857142857
"1181"," nauk ścisłych i przyrodniczych",2016,"Tak",22,"pomorskie",5.67861111111111
"1182"," nauk ścisłych i przyrodniczych",2016,"Tak",24,"śląskie",6.79586206896552
"1183"," nauk ścisłych i przyrodniczych",2016,"Tak",26,"świętokrzyskie",3.20428571428571
"1184"," nauk ścisłych i przyrodniczych",2016,"Tak",28,"warmińsko-mazurskie",7.27
"1185"," nauk ścisłych i przyrodniczych",2016,"Tak",30,"wielkopolskie",4.46282051282051
"1186"," nauk ścisłych i przyrodniczych",2016,"Tak",32,"zachodniopomorskie",2.83285714285714
"1187"," nauk ścisłych i przyrodniczych",2017,"Nie",2,"dolnośląskie",13.7788571428571
"1188"," nauk ścisłych i przyrodniczych",2017,"Nie",4,"kujawsko-pomorskie",10.8507142857143
"1189"," nauk ścisłych i przyrodniczych",2017,"Nie",6,"lubelskie",12.1203703703704
"1190"," nauk ścisłych i przyrodniczych",2017,"Nie",8,"lubuskie",14.96
"1191"," nauk ścisłych i przyrodniczych",2017,"Nie",10,"łódzkie",12.2697297297297
"1192"," nauk ścisłych i przyrodniczych",2017,"Nie",12,"małopolskie",12.4937037037037
"1193"," nauk ścisłych i przyrodniczych",2017,"Nie",14,"mazowieckie",13.1443103448276
"1194"," nauk ścisłych i przyrodniczych",2017,"Nie",16,"opolskie",6.92375
"1195"," nauk ścisłych i przyrodniczych",2017,"Nie",18,"podkarpackie",7.44125
"1196"," nauk ścisłych i przyrodniczych",2017,"Nie",20,"podlaskie",11.726
"1197"," nauk ścisłych i przyrodniczych",2017,"Nie",22,"pomorskie",11.9039393939394
"1198"," nauk ścisłych i przyrodniczych",2017,"Nie",24,"śląskie",11.4496296296296
"1199"," nauk ścisłych i przyrodniczych",2017,"Nie",26,"świętokrzyskie",11.1311111111111
"1200"," nauk ścisłych i przyrodniczych",2017,"Nie",28,"warmińsko-mazurskie",14.394
"1201"," nauk ścisłych i przyrodniczych",2017,"Nie",30,"wielkopolskie",8.77714285714286
"1202"," nauk ścisłych i przyrodniczych",2017,"Nie",32,"zachodniopomorskie",9.80571428571429
"1203"," nauk ścisłych i przyrodniczych",2017,"Tak",2,"dolnośląskie",5.78117647058824
"1204"," nauk ścisłych i przyrodniczych",2017,"Tak",4,"kujawsko-pomorskie",4.33964285714286
"1205"," nauk ścisłych i przyrodniczych",2017,"Tak",6,"lubelskie",6.0852
"1206"," nauk ścisłych i przyrodniczych",2017,"Tak",8,"lubuskie",3.25
"1207"," nauk ścisłych i przyrodniczych",2017,"Tak",10,"łódzkie",5.46815789473684
"1208"," nauk ścisłych i przyrodniczych",2017,"Tak",12,"małopolskie",5.02705882352941
"1209"," nauk ścisłych i przyrodniczych",2017,"Tak",14,"mazowieckie",5.30285714285714
"1210"," nauk ścisłych i przyrodniczych",2017,"Tak",16,"opolskie",1.9425
"1211"," nauk ścisłych i przyrodniczych",2017,"Tak",18,"podkarpackie",4.66875
"1212"," nauk ścisłych i przyrodniczych",2017,"Tak",20,"podlaskie",7.68222222222222
"1213"," nauk ścisłych i przyrodniczych",2017,"Tak",22,"pomorskie",5.58151515151515
"1214"," nauk ścisłych i przyrodniczych",2017,"Tak",24,"śląskie",3.90888888888889
"1215"," nauk ścisłych i przyrodniczych",2017,"Tak",26,"świętokrzyskie",3.6275
"1216"," nauk ścisłych i przyrodniczych",2017,"Tak",28,"warmińsko-mazurskie",9.318
"1217"," nauk ścisłych i przyrodniczych",2017,"Tak",30,"wielkopolskie",3.49714285714286
"1218"," nauk ścisłych i przyrodniczych",2017,"Tak",32,"zachodniopomorskie",4.11666666666667
"1219"," nauk ścisłych i przyrodniczych",2018,"Nie",2,"dolnośląskie",13.1728947368421
"1220"," nauk ścisłych i przyrodniczych",2018,"Nie",4,"kujawsko-pomorskie",9.97846153846154
"1221"," nauk ścisłych i przyrodniczych",2018,"Nie",6,"lubelskie",11.4895652173913
"1222"," nauk ścisłych i przyrodniczych",2018,"Nie",8,"lubuskie",2
"1223"," nauk ścisłych i przyrodniczych",2018,"Nie",10,"łódzkie",8.79216216216216
"1224"," nauk ścisłych i przyrodniczych",2018,"Nie",12,"małopolskie",11.1712727272727
"1225"," nauk ścisłych i przyrodniczych",2018,"Nie",14,"mazowieckie",12.7253703703704
"1226"," nauk ścisłych i przyrodniczych",2018,"Nie",16,"opolskie",6.465
"1227"," nauk ścisłych i przyrodniczych",2018,"Nie",18,"podkarpackie",12.24875
"1228"," nauk ścisłych i przyrodniczych",2018,"Nie",20,"podlaskie",11.60125
"1229"," nauk ścisłych i przyrodniczych",2018,"Nie",22,"pomorskie",10.9872972972973
"1230"," nauk ścisłych i przyrodniczych",2018,"Nie",24,"śląskie",9.92272727272727
"1231"," nauk ścisłych i przyrodniczych",2018,"Nie",26,"świętokrzyskie",7.56285714285714
"1232"," nauk ścisłych i przyrodniczych",2018,"Nie",28,"warmińsko-mazurskie",14.476
"1233"," nauk ścisłych i przyrodniczych",2018,"Nie",30,"wielkopolskie",9.63275
"1234"," nauk ścisłych i przyrodniczych",2018,"Nie",32,"zachodniopomorskie",11.91
"1235"," nauk ścisłych i przyrodniczych",2018,"Tak",2,"dolnośląskie",6.63184210526316
"1236"," nauk ścisłych i przyrodniczych",2018,"Tak",4,"kujawsko-pomorskie",4.7296
"1237"," nauk ścisłych i przyrodniczych",2018,"Tak",6,"lubelskie",4.84772727272727
"1238"," nauk ścisłych i przyrodniczych",2018,"Tak",8,"lubuskie",2
"1239"," nauk ścisłych i przyrodniczych",2018,"Tak",10,"łódzkie",3.54410256410256
"1240"," nauk ścisłych i przyrodniczych",2018,"Tak",12,"małopolskie",4.02057692307692
"1241"," nauk ścisłych i przyrodniczych",2018,"Tak",14,"mazowieckie",4.63153846153846
"1242"," nauk ścisłych i przyrodniczych",2018,"Tak",16,"opolskie",2.484
"1243"," nauk ścisłych i przyrodniczych",2018,"Tak",18,"podkarpackie",5.14
"1244"," nauk ścisłych i przyrodniczych",2018,"Tak",20,"podlaskie",4.49375
"1245"," nauk ścisłych i przyrodniczych",2018,"Tak",22,"pomorskie",5.19527777777778
"1246"," nauk ścisłych i przyrodniczych",2018,"Tak",24,"śląskie",4.24772727272727
"1247"," nauk ścisłych i przyrodniczych",2018,"Tak",26,"świętokrzyskie",4.21666666666667
"1248"," nauk ścisłych i przyrodniczych",2018,"Tak",28,"warmińsko-mazurskie",6.625
"1249"," nauk ścisłych i przyrodniczych",2018,"Tak",30,"wielkopolskie",4.47410256410256
"1250"," nauk ścisłych i przyrodniczych",2018,"Tak",32,"zachodniopomorskie",8.45125
"1251"," nauk ścisłych i przyrodniczych",2019,"Nie",2,"dolnośląskie",10.8951219512195
"1252"," nauk ścisłych i przyrodniczych",2019,"Nie",4,"kujawsko-pomorskie",8.5048
"1253"," nauk ścisłych i przyrodniczych",2019,"Nie",6,"lubelskie",10.2645833333333
"1254"," nauk ścisłych i przyrodniczych",2019,"Nie",8,"lubuskie",9.37
"1255"," nauk ścisłych i przyrodniczych",2019,"Nie",10,"łódzkie",8.29222222222222
"1256"," nauk ścisłych i przyrodniczych",2019,"Nie",12,"małopolskie",9.69964912280702
"1257"," nauk ścisłych i przyrodniczych",2019,"Nie",14,"mazowieckie",9.54924528301887
"1258"," nauk ścisłych i przyrodniczych",2019,"Nie",16,"opolskie",7.5275
"1259"," nauk ścisłych i przyrodniczych",2019,"Nie",18,"podkarpackie",10.8030769230769
"1260"," nauk ścisłych i przyrodniczych",2019,"Nie",20,"podlaskie",10.18
"1261"," nauk ścisłych i przyrodniczych",2019,"Nie",22,"pomorskie",9.57970588235294
"1262"," nauk ścisłych i przyrodniczych",2019,"Nie",24,"śląskie",9.2352
"1263"," nauk ścisłych i przyrodniczych",2019,"Nie",26,"świętokrzyskie",12.36
"1264"," nauk ścisłych i przyrodniczych",2019,"Nie",28,"warmińsko-mazurskie",13.21
"1265"," nauk ścisłych i przyrodniczych",2019,"Nie",30,"wielkopolskie",8.5285
"1266"," nauk ścisłych i przyrodniczych",2019,"Nie",32,"zachodniopomorskie",11.2128571428571
"1267"," nauk ścisłych i przyrodniczych",2019,"Tak",2,"dolnośląskie",4.84634146341463
"1268"," nauk ścisłych i przyrodniczych",2019,"Tak",4,"kujawsko-pomorskie",4.2504
"1269"," nauk ścisłych i przyrodniczych",2019,"Tak",6,"lubelskie",5.86208333333333
"1270"," nauk ścisłych i przyrodniczych",2019,"Tak",8,"lubuskie",6.6
"1271"," nauk ścisłych i przyrodniczych",2019,"Tak",10,"łódzkie",3.76105263157895
"1272"," nauk ścisłych i przyrodniczych",2019,"Tak",12,"małopolskie",4.405
"1273"," nauk ścisłych i przyrodniczych",2019,"Tak",14,"mazowieckie",3.42396226415094
"1274"," nauk ścisłych i przyrodniczych",2019,"Tak",16,"opolskie",5.68444444444444
"1275"," nauk ścisłych i przyrodniczych",2019,"Tak",18,"podkarpackie",3.68666666666667
"1276"," nauk ścisłych i przyrodniczych",2019,"Tak",20,"podlaskie",2.552
"1277"," nauk ścisłych i przyrodniczych",2019,"Tak",22,"pomorskie",3.76085714285714
"1278"," nauk ścisłych i przyrodniczych",2019,"Tak",24,"śląskie",4.0064
"1279"," nauk ścisłych i przyrodniczych",2019,"Tak",26,"świętokrzyskie",2.60714285714286
"1280"," nauk ścisłych i przyrodniczych",2019,"Tak",28,"warmińsko-mazurskie",5.1
"1281"," nauk ścisłych i przyrodniczych",2019,"Tak",30,"wielkopolskie",3.26390243902439
"1282"," nauk ścisłych i przyrodniczych",2019,"Tak",32,"zachodniopomorskie",3.44285714285714
"1283"," nauk ścisłych i przyrodniczych",2020,"Nie",2,"dolnośląskie",6.05102040816327
"1284"," nauk ścisłych i przyrodniczych",2020,"Nie",4,"kujawsko-pomorskie",5.44833333333333
"1285"," nauk ścisłych i przyrodniczych",2020,"Nie",6,"lubelskie",4.75785714285714
"1286"," nauk ścisłych i przyrodniczych",2020,"Nie",8,"lubuskie",3.67
"1287"," nauk ścisłych i przyrodniczych",2020,"Nie",10,"łódzkie",5.178
"1288"," nauk ścisłych i przyrodniczych",2020,"Nie",12,"małopolskie",5.46139534883721
"1289"," nauk ścisłych i przyrodniczych",2020,"Nie",14,"mazowieckie",5.48473684210526
"1290"," nauk ścisłych i przyrodniczych",2020,"Nie",16,"opolskie",6.802
"1291"," nauk ścisłych i przyrodniczych",2020,"Nie",18,"podkarpackie",5.81555555555556
"1292"," nauk ścisłych i przyrodniczych",2020,"Nie",20,"podlaskie",4.23428571428571
"1293"," nauk ścisłych i przyrodniczych",2020,"Nie",22,"pomorskie",5.61575757575758
"1294"," nauk ścisłych i przyrodniczych",2020,"Nie",24,"śląskie",5.4645
"1295"," nauk ścisłych i przyrodniczych",2020,"Nie",26,"świętokrzyskie",4.20833333333333
"1296"," nauk ścisłych i przyrodniczych",2020,"Nie",28,"warmińsko-mazurskie",5.8575
